title,href,url,description,keywords,length,audio_url,audio_url_wav
Moose,1227-Moose.html,https://soundbible.com/1227-Moose.html,Female moose call recorded by the fish and Wildlife Service in Minnesota. Wildlife recordings like this from the government are automatically in the public domain.,"['moose', 'moose call', 'nature', 'natural', 'outdoor', 'fish and wildlife', 'wildlife', 'backwoods', 'brake', 'chase', 'clump', 'coppice', 'copse', 'cover', 'covert', 'grove', 'growth', 'jungle', 'park', 'shelter', 'stand', 'thicket', 'timber', 'timberland', 'weald', 'wildwood', 'wood', 'woodland', 'woodlot', 'woods']",,https://soundbible.com/mp3/Moose-SoundBible.com-1052749099.mp3,https://soundbible.com/wav/Moose-SoundBible.com-1052749099.wav
Mallard Duck Call,1226-Mallard-Duck-Call.html,https://soundbible.com/1226-Mallard-Duck-Call.html,A single mallard duck calling out on a pond. Mallard duck field recording by Tony Phillips.,"['mallard duck', 'duck', 'mallard', 'duck call', 'bird call', 'hunting', 'hunting call', 'fowl', 'game', 'odd bird', 'birds', 'nature', 'animal', 'park', 'nature reserve', 'flying', 'water', 'water fowl', 'water bird', 'fishing']",,https://soundbible.com/mp3/Mallard Duck Call-SoundBible.com-433679284.mp3,https://soundbible.com/wav/Mallard Duck Call-SoundBible.com-433679284.wav
Moose Call,1225-Moose-Call.html,https://soundbible.com/1225-Moose-Call.html,Female moose call recorded by the fish and Wildlife Service in Minnesota. Wildlife recordings like this from the government are automatically in the public domain.,"['moose', 'moose call', 'nature', 'natural', 'outdoor', 'fish and wildlife', 'wildlife', 'backwoods', 'brake', 'chase', 'clump', 'coppice', 'copse', 'cover', 'covert', 'grove', 'growth', 'jungle', 'park', 'shelter', 'stand', 'thicket', 'timber', 'timberland', 'weald', 'wildwood', 'wood', 'woodland', 'woodlot', 'woods', 'female moose', 'male moose', 'bull moose']",,https://soundbible.com/mp3/Moose Call-SoundBible.com-55857102.mp3,https://soundbible.com/wav/Moose Call-SoundBible.com-55857102.wav
Male Common Tern Calls,1224-Male-Common-Tern-Calls.html,https://soundbible.com/1224-Male-Common-Tern-Calls.html,"Male common tern calls. Sound recorded by Tony Phillips. Great bird sound effect. The Common Tern or Sterna hirundo is a seabird of the tern family Sternidae. This bird has a circumpolar distribution breeding in temperate and sub-Arctic regions of Europe, Asia and east and central North America.","['male', 'male bird', 'tern', 'common tern', 'gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Male Common Tern Calls-SoundBible.com-566877625.mp3,https://soundbible.com/wav/Male Common Tern Calls-SoundBible.com-566877625.wav
Pair Of Laughing Gulls,1223-Pair-Of-Laughing-Gulls.html,https://soundbible.com/1223-Pair-Of-Laughing-Gulls.html,"Nice Pair of Laughing Gulls or Larus Atricilla recorded near water. 2 birds call separate and then together. Field recording of these birds by Tony Phillips in Chatham, Massachusetts, April 2002","['laughing gull', 'larus atricilla', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Pair Of Laughing Gulls-SoundBible.com-1978512419.mp3,https://soundbible.com/wav/Pair Of Laughing Gulls-SoundBible.com-1978512419.wav
Time Bomb Short,1222-Time-Bomb-Short.html,https://soundbible.com/1222-Time-Bomb-Short.html,Awesome short time bomb tick tick tick boom explosion sound effect. Great for suspenseful bomb detonations. Best free time bomb sound effect yet.,"['time bomb', 'time', 'click', 'tick', 'tick tock', 'time', 'explode', 'explodes', 'exploding', 'bomb', 'bombing', 'backfire', 'blast', 'blaze', 'blow to kingdom come', 'break out', 'burst', 'collapse', 'convulse', 'detonate', 'discharge', 'erupt', 'flame up', 'flare up', 'fracture', 'jet', 'kablooey', 'let go', 'mushroom', 'rupture', 'set off', 'shatter', 'shiver', 'split', 'molotov cocktail', 'atom bomb', 'bombshell', 'charge', 'device', 'explosive', 'grenade', 'hydrogen bomb', 'mine', 'missile', 'nuclear bomb', 'projectile', 'rocket', 'shell', 'ticker', 'torpedo']",,https://soundbible.com/mp3/Time Bomb Short-SoundBible.com-1562499525.mp3,https://soundbible.com/wav/Time Bomb Short-SoundBible.com-1562499525.wav
Pig Oink,1221-Pig-Oink.html,https://soundbible.com/1221-Pig-Oink.html,Single fast pig oink sound effect. Sound of a pig on a farm oinking. Old McDonald had one of these on his farm. Sound requested by Diane Dunmire.,"['pig', 'boar', 'cob roller', 'hog', 'piggy', 'piglet', 'porker', 'porky', 'shoat', 'sow', 'swine', 'pork', 'old mcdonald', 'farm', 'animal', 'food', 'ham', 'beastie', 'creature', 'critter', 'fiend', 'gargoyle', 'glutton', 'lower animal', 'monster', 'monstrosity', 'pig', 'quadruped', 'swine', 'varmint', 'acreage', 'acres', 'arboretum', 'claim', 'demense', 'enclosure', 'estate', 'farmstead', 'field', 'freehold', 'garden', 'grange', 'grassland', 'holding', 'homestead', 'lawn', 'meadow', 'nursery', 'orchard', 'pasture', 'patch', 'plantation', 'ranch', 'soil', 'vineyard', 'fat', 'beefy', 'big', 'blimp', 'bovine', 'brawny', 'broad', 'bulging', 'bulky', 'bull', 'burly', 'butterball', 'chunky', 'corpulent', 'distended', 'dumpy', 'elephantine', 'fleshy', 'gargantuan', 'gross', 'heavy', 'heavyset', 'hefty', 'husky', 'inflated', 'jelly-belly', 'lard', 'large', 'meaty', 'obese', 'oversize', 'paunchy', 'plump', 'plumpish', 'ponderous', 'porcine', 'portly', 'potbellied', 'pudgy', 'roly-poly', 'rotund', 'solid', 'stout', 'swollen', 'thickset', 'weighty', 'whalelike']",,https://soundbible.com/mp3/Pig Oink-SoundBible.com-1424738584.mp3,https://soundbible.com/wav/Pig Oink-SoundBible.com-1424738584.wav
Pig Oinking,1220-Pig-Oinking.html,https://soundbible.com/1220-Pig-Oinking.html,Pig oinking 2x sound effect. Sound of a pig on a farm oinking 2x in a row. Old McDonald had one of these on his farm.,"['pig', 'boar', 'cob roller', 'hog', 'piggy', 'piglet', 'porker', 'porky', 'shoat', 'sow', 'swine', 'pork', 'old mcdonald', 'farm', 'animal', 'food', 'ham', 'beastie', 'creature', 'critter', 'fiend', 'gargoyle', 'glutton', 'lower animal', 'monster', 'monstrosity', 'pig', 'quadruped', 'swine', 'varmint', 'acreage', 'acres', 'arboretum', 'claim', 'demense', 'enclosure', 'estate', 'farmstead', 'field', 'freehold', 'garden', 'grange', 'grassland', 'holding', 'homestead', 'lawn', 'meadow', 'nursery', 'orchard', 'pasture', 'patch', 'plantation', 'ranch', 'soil', 'vineyard', 'fat', 'beefy', 'big', 'blimp', 'bovine', 'brawny', 'broad', 'bulging', 'bulky', 'bull', 'burly', 'butterball', 'chunky', 'corpulent', 'distended', 'dumpy', 'elephantine', 'fleshy', 'gargantuan', 'gross', 'heavy', 'heavyset', 'hefty', 'husky', 'inflated', 'jelly-belly', 'lard', 'large', 'meaty', 'obese', 'oversize', 'paunchy', 'plump', 'plumpish', 'ponderous', 'porcine', 'portly', 'potbellied', 'pudgy', 'roly-poly', 'rotund', 'solid', 'stout', 'swollen', 'thickset', 'weighty', 'whalelike']",,https://soundbible.com/mp3/Pig Oinking-SoundBible.com-1904855325.mp3,https://soundbible.com/wav/Pig Oinking-SoundBible.com-1904855325.wav
Wetlands,1219-Wetlands.html,https://soundbible.com/1219-Wetlands.html,Field recording of the wetlands or swamps. A wetland is an area of land whose soil is saturated with moisture either permanently or seasonally. Recorded by Tony Phillips.,"['swamp', 'wetland', 'fen', 'lowland', 'marsh', 'marshland', 'mire', 'morass', 'moss', 'peat', 'quag', 'quagmire', 'slough', 'sump', 'wetlands', 'bog', 'estuary', 'everglade', 'fen', 'mire', 'morass', 'moss', 'quag', 'quagmire', 'slough', 'swampland', 'wetland']",,https://soundbible.com/mp3/Wetlands-SoundBible.com-1299721028.mp3,https://soundbible.com/wav/Wetlands-SoundBible.com-1299721028.wav
Rooster Crow,1218-Rooster-Crow.html,https://soundbible.com/1218-Rooster-Crow.html,Awesome sound of a rooster crowing early in the morning. Great farming or alarm clock sound effects.,"['rooster', 'crow', 'crowing', 'farm', 'farming', 'morning', 'animal', 'rooster', 'wakeup', 'alarm', 'rooster crowing', 'rooster crow', 'crowing', 'chicken', 'nature', 'outdoors', 'farming', 'morning', 'early', 'waking up', 'am', 'after midnight', 'ante meridiem', 'aurora', 'before lunch', 'before noon', 'break of day', 'breakfast time', 'cockcrow', 'crack of dawn', 'dawn', 'daybreak', 'daylight', 'dayspring', 'early bright', 'first blush', 'foreday', 'forenoon', 'morn', 'morningtide', 'morrow', 'prime', 'sunrise', 'sunup', 'wee hours', 'banty', 'barnyard fowl', 'biddy', 'capon', 'chick', 'cock', 'cock a doodle do', 'cockalorum', 'cockerel', 'gump', 'heeler', 'hen', 'poultry', 'pullet', 'rooster']",,https://soundbible.com/mp3/Rooster Crow-SoundBible.com-1802551702.mp3,https://soundbible.com/wav/Rooster Crow-SoundBible.com-1802551702.wav
Metal Clang,1217-Metal-Clang.html,https://soundbible.com/1217-Metal-Clang.html,Nice metal clang sound effect of something like a pan hitting someone in a head. Great impact metal clanging sound.,"['blast', 'boom', 'burst', 'clang', 'clap', 'clash', 'crack', 'detonation', 'discharge', 'howl', 'peal', 'pop', 'report', 'roar', 'roll', 'rumble', 'salvo', 'shot', 'slam', 'smash', 'sound', 'thud', 'thump', 'wham', 'bronze', 'copper', 'gold', 'iron', 'lead', 'metal', 'mineral', 'platinum', 'rock', 'silver', 'tin', 'zinc']",,https://soundbible.com/mp3/Metal Clang-SoundBible.com-1363525732.mp3,https://soundbible.com/wav/Metal Clang-SoundBible.com-1363525732.wav
Geese Flying,1216-Geese-Flying.html,https://soundbible.com/1216-Geese-Flying.html,Sound of a flock of geese flying by overhead. Several geese. Field recording by Tony Phillips.,"['canadian geese honk', 'geese honk', 'canadian geese', 'goose', 'goose call', 'male canadian goose', 'feathered creature', 'fowl', 'game', 'animal', 'nature', 'game bird', 'water', 'park', 'swamp']",,https://soundbible.com/mp3/Geese Flying-SoundBible.com-1508563454.mp3,https://soundbible.com/wav/Geese Flying-SoundBible.com-1508563454.wav
Ring Billed Gull 3,1215-Ring-Billed-Gull-3.html,https://soundbible.com/1215-Ring-Billed-Gull-3.html,"The Ring Billed Gull #3 or Larus delawarensis. Feeding vocalizations. At low tide Ring-billed Gulls mass at the shoreline, standing in one or two inches of water and treading the bottom, presumably to stir up food they peck at the water from time to time. There is a lot of squabbling over territory. Field recording Long Island, January 1999 by Tony Phillips.","['gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'natural', 'wetlands', 'wetland', 'nature preserve', 'ring billed gull']",,https://soundbible.com/mp3/Ring Billed Gull 3-SoundBible.com-1529898341.mp3,https://soundbible.com/wav/Ring Billed Gull 3-SoundBible.com-1529898341.wav
Wetlands,1214-Wetlands.html,https://soundbible.com/1214-Wetlands.html,"Amazing wetlands nature sound clip. This field recording contains a Swan take off, a Herring Gull, and Western Sandpiper recorded Long Island, April 2004 by Tony Phillips.","['wetlands', 'swan', 'swan takeoff', 'swans', 'western sandpiper', 'herring gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Wetlands-SoundBible.com-1972469419.mp3,https://soundbible.com/wav/Wetlands-SoundBible.com-1972469419.wav
Western Sandpiper,1213-Western-Sandpiper.html,https://soundbible.com/1213-Western-Sandpiper.html,"The western sandpiper a small shorebird. This bird can be difficult to distinguish from other similar tiny shorebirds, especially the Semipalmated Sandpiper. Caladris mauri was recorded by Tony Phillips in Long Island, April 2004.","['swestern sandpiper', 'andpiper', 'Calidris pusilla', 'shorebird', 'nature', 'bird', 'bird call', 'field recording', 'feathered creature', 'fowl', 'shorebird', 'shorebirds', 'bird calls', 'animal']",,https://soundbible.com/mp3/Western Sandpiper-SoundBible.com-1479996477.mp3,https://soundbible.com/wav/Western Sandpiper-SoundBible.com-1479996477.wav
Herring Gull 3,1212-Herring-Gull-3.html,https://soundbible.com/1212-Herring-Gull-3.html,"A solo herring gull talking and squawking. The Herring Gull is the quintessential basic seagull, with no distinctive characters that immediately set it apart from other gull species. The characteristic gull of the North Atlantic, it can be found across much of North America. Field recording by Tony Phillips","['gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'natural', 'wetlands', 'wetland', 'nature preserve']",,https://soundbible.com/mp3/Herring Gull 3-SoundBible.com-1599845498.mp3,https://soundbible.com/wav/Herring Gull 3-SoundBible.com-1599845498.wav
Air Wrench,1211-Air-Wrench.html,https://soundbible.com/1211-Air-Wrench.html,"Air or pneumatic wrench sound effect. Great for Nascar, car garage, or any motor sports media needs.","['air wrench', 'electric wrench', 'pneumatic wrench', 'wrench', 'car', 'car shop', 'nascar', 'motor sports', 'mechanic', 'fix', 'fixing', 'body shop', 'grease monkey', 'repairman', 'technician']",,https://soundbible.com/mp3/Air Wrench-SoundBible.com-111926242.mp3,https://soundbible.com/wav/Air Wrench-SoundBible.com-111926242.wav
Ring Billed Gull 2,1210-Ring-Billed-Gull-2.html,https://soundbible.com/1210-Ring-Billed-Gull-2.html,"The Ring Billed Gull #2 or Larus delawarensis. Feeding vocalizations. At low tide Ring-billed Gulls mass at the shoreline, standing in one or two inches of water and treading the bottom, presumably to stir up food they peck at the water from time to time. There is a lot of squabbling over territory. Field recording Long Island, January 1999 by Tony Phillips.","['gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'natural', 'wetlands', 'wetland', 'nature preserve', 'ring billed gull']",,https://soundbible.com/mp3/Ring Billed Gull 2-SoundBible.com-1524907447.mp3,https://soundbible.com/wav/Ring Billed Gull 2-SoundBible.com-1524907447.wav
Brant Geese Foraging,1209-Brant-Geese-Foraging.html,https://soundbible.com/1209-Brant-Geese-Foraging.html,"A flock of Brant Geese Foraging in a park recording by Tony Phillips. The Brant Goose Branta bernicla, a goose of the genus Branta, is known in North America as Brant, Brent Goose or Black Brant. The spelling Brant is the original one brent came later on.","['brent goose', 'brant', 'brant goose', 'brant geese', 'geese', 'goose', 'pond', 'water', 'lake', 'swan', 'swan lake', 'duck', 'bird', 'animal', 'nature', 'honk', 'goose honk', 'goose honking', 'water', 'fowl', 'game', 'nature', 'park', 'new york', 'ithica']",,https://soundbible.com/mp3/Brant Geese Foraging-SoundBible.com-136408705.mp3,https://soundbible.com/wav/Brant Geese Foraging-SoundBible.com-136408705.wav
Bonapartes Gull,1208-Bonapartes-Gull.html,https://soundbible.com/1208-Bonapartes-Gull.html,Sound of a Bonapartes Gull performing a nasal cheer or cherr. The Bonapartes Gull Larus philadephia is a small gull. Adults are 31�34 cm long with a 79�84 cm wingspan. They have a black hood and a short thin dark bill. This field recording was made by Tony Phillips,"['bonapartes gull', 'larus philadephia', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Bonapartes Gull-SoundBible.com-1702323842.mp3,https://soundbible.com/wav/Bonapartes Gull-SoundBible.com-1702323842.wav
Greater Black Gull 2,1207-Greater-Black-Gull-2.html,https://soundbible.com/1207-Greater-Black-Gull-2.html,"Greater Black-Backed Gull Larus Marinus field recording #2. Recorded on Long Island August 1997 by Tony Phillips. The Great Black-backed Gull, Larus marinus, is a very large gull which breeds on the European and North American coasts and islands of the North Atlantic.","['gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine']",,https://soundbible.com/mp3/Greater Black Gull 2-SoundBible.com-1130032927.mp3,https://soundbible.com/wav/Greater Black Gull 2-SoundBible.com-1130032927.wav
Door Buzzer,1206-Door-Buzzer.html,https://soundbible.com/1206-Door-Buzzer.html,Housing complex door buzzer like you would here in a large housing complex at the front door. Great sound for city and urban housing.,"['housing complex', 'house', 'housing', 'apparent', 'buzz', 'buzzer', 'door buzzer', 'door alarm', 'alarm', 'jolt', 'drone', 'fizz', 'fizzle', 'hiss', 'hum', 'murmur', 'purr', 'ring', 'ringing']",,https://soundbible.com/mp3/Door Buzzer-SoundBible.com-1567875395.mp3,https://soundbible.com/wav/Door Buzzer-SoundBible.com-1567875395.wav
Killdeer,1205-Killdeer.html,https://soundbible.com/1205-Killdeer.html,"A killdeer or Charadrius vociferus bird. Sound was recorded Long Island, March 1999. The killdeer is a medium-sized plover.","['plover', 'killdeer', 'charadrius vociferus', 'nature', 'bird', 'bird call', 'field recording', 'feathered creature', 'fowl', 'shorebird', 'shorebirds', 'bird calls', 'animal']",,https://soundbible.com/mp3/Killdeer-SoundBible.com-2093337243.mp3,https://soundbible.com/wav/Killdeer-SoundBible.com-2093337243.wav
Buzz,1204-Buzz.html,https://soundbible.com/1204-Buzz.html,Great clean buzz sound generated by tone repetition.,"['buzz', 'buzzing', 'alarm', 'annoying', 'bothersome', 'drone', 'fizz', 'fizzle', 'hiss', 'hum', 'murmur', 'purr', 'ring', 'ringing', 'sibilation', 'whir', 'pizz', 'anxiety', 'apprehension', 'cold feet', 'consternation', 'dismay', 'distress', 'dread', 'fright', 'horror', 'nervousness', 'panic', 'scare', 'strain', 'stress', 'tension', 'terror', 'trepidation', 'unease', 'uneasiness']",,https://soundbible.com/mp3/Buzz-SoundBible.com-1790490578.mp3,https://soundbible.com/wav/Buzz-SoundBible.com-1790490578.wav
Time Bomb,1203-Time-Bomb.html,https://soundbible.com/1203-Time-Bomb.html,Awesome time bomb tick tick tick boom explosion sound effect. Great for suspenseful bomb detonations. Best free time bomb sound effect yet.,"['time bomb', 'time', 'click', 'tick', 'tick tock', 'time', 'explode', 'explodes', 'exploding', 'bomb', 'bombing', 'backfire', 'blast', 'blaze', 'blow to kingdom come', 'break out', 'burst', 'collapse', 'convulse', 'detonate', 'discharge', 'erupt', 'flame up', 'flare up', 'fracture', 'jet', 'kablooey', 'let go', 'mushroom', 'rupture', 'set off', 'shatter', 'shiver', 'split', 'molotov cocktail', 'atom bomb', 'bombshell', 'charge', 'device', 'explosive', 'grenade', 'hydrogen bomb', 'mine', 'missile', 'nuclear bomb', 'projectile', 'rocket', 'shell', 'ticker', 'torpedo']",,https://soundbible.com/mp3/Time Bomb-SoundBible.com-1222708645.mp3,https://soundbible.com/wav/Time Bomb-SoundBible.com-1222708645.wav
Canadian Geese Honk,1202-Canadian-Geese-Honk.html,https://soundbible.com/1202-Canadian-Geese-Honk.html,"Sound of a Canadian Geese Honking 2x. Great sound recorded by Tony Phillips. The Canada Goose Branta canadensis is a wild goose belonging to the genus Branta, which is native to Arctic and temperate regions of North America, having a black head and neck, white patches on the face, and a brownish-gray body.","['canadian geese honk', 'geese honk', 'canadian geese', 'goose', 'goose call', 'male canadian goose', 'feathered creature', 'fowl', 'game', 'animal', 'nature', 'game bird', 'water', 'park', 'swamp']",,https://soundbible.com/mp3/Canadian Geese Honk-SoundBible.com-611844731.mp3,https://soundbible.com/wav/Canadian Geese Honk-SoundBible.com-611844731.wav
Automatic Machine Gun 3x,1201-Automatic-Machine-Gun-3x.html,https://soundbible.com/1201-Automatic-Machine-Gun-3x.html,High caliber machine gun automatic fire 3 times. Great for war or battle sequences. Gun has some bass for extra kick sounds.,"['automatic machine gun', 'automatic', 'machine gun', 'gun', 'battle', 'war', 'shoot', 'shooting', 'kill', 'killing', '50 cal', '50 caliber machine gun', 'caliber', 'pow', 'boom', 'kill', 'killing', 'Gatling gun', 'MG', 'Uzi', 'mitrailleuse', 'submachine gun', 'tommy gun', 'zip gun', 'military', 'army', 'navy', 'marine', 'special forces']",,https://soundbible.com/mp3/Automatic Machine Gun 3x-SoundBible.com-555886359.mp3,https://soundbible.com/wav/Automatic Machine Gun 3x-SoundBible.com-555886359.wav
American Woodcock,1200-American-Woodcock.html,https://soundbible.com/1200-American-Woodcock.html,The American Woodcock Scolopax minor is a small chunky shorebird species from North America. It is popularly known as timberdoodle and a well-known game bird. Field recording Tony Phillips.,"['American Woodcock', 'timberdoodle', 'shorebird', 'nature', 'bird', 'bird call', 'field recording', 'feathered creature', 'fowl', 'shorebird', 'shorebirds', 'bird calls', 'animal', 'game', 'game bird', 'hunting']",,https://soundbible.com/mp3/American Woodcock-SoundBible.com-183307780.mp3,https://soundbible.com/wav/American Woodcock-SoundBible.com-183307780.wav
Semipalmated Sandpiper,1199-Semipalmated-Sandpiper.html,https://soundbible.com/1199-Semipalmated-Sandpiper.html,"Semipalmated Sandpiper field recording recorded by Tony Phillips. The Semipalmated Sandpiper, Calidris pusilla, is a very small shorebird. It is sometimes separated with other stints in Erolia but although these apparently form a monophyletic group, the present species old genus Ereunetes had been proposed before Erolia.","['sandpiper', 'Calidris pusilla', 'shorebird', 'nature', 'bird', 'bird call', 'field recording', 'feathered creature', 'fowl', 'shorebird', 'shorebirds', 'bird calls', 'animal']",,https://soundbible.com/mp3/Semipalmated Sandpiper-SoundBible.com-816913250.mp3,https://soundbible.com/wav/Semipalmated Sandpiper-SoundBible.com-816913250.wav
Buzz Fade Out,1198-Buzz-Fade-Out.html,https://soundbible.com/1198-Buzz-Fade-Out.html,Great clean buzz fading out sound generated by tone repetition.,"['buzz', 'fade', 'buzzing', 'alarm', 'annoying', 'bothersome', 'drone', 'fizz', 'fizzle', 'hiss', 'hum', 'murmur', 'purr', 'ring', 'ringing', 'sibilation', 'whir', 'pizz', 'anxiety', 'apprehension', 'cold feet', 'consternation', 'dismay', 'distress', 'dread', 'fright', 'horror', 'nervousness', 'panic', 'scare', 'strain', 'stress', 'tension', 'terror', 'trepidation', 'unease', 'uneasiness']",,https://soundbible.com/mp3/Buzz Fade Out-SoundBible.com-286120031.mp3,https://soundbible.com/wav/Buzz Fade Out-SoundBible.com-286120031.wav
Mallard Duck 2,1197-Mallard-Duck-2.html,https://soundbible.com/1197-Mallard-Duck-2.html,Another mallard duck calling out on a pond. Mallard duck field recordings by Tony Phillips.,"['mallard duck', 'duck', 'mallard', 'duck call', 'bird call', 'hunting', 'hunting call', 'fowl', 'game', 'odd bird', 'birds', 'nature', 'animal', 'park', 'nature reserve', 'flying', 'water', 'water fowl', 'water bird', 'fishing', 'ducks']",,https://soundbible.com/mp3/Mallard Duck 2-SoundBible.com-209095714.mp3,https://soundbible.com/wav/Mallard Duck 2-SoundBible.com-209095714.wav
Knocking On Door,1196-Knocking-On-Door.html,https://soundbible.com/1196-Knocking-On-Door.html,Sound of someone knocking on a door. Knock on door sound effect was requested by Annah. Thanks Annah for the request. 3 knocks followed by 2 more knocks.,"['knocking on a door', 'knock', 'knock knock', 'door knock', 'door knocker', 'knocker', 'hit', 'rap', 'abuse', 'bash', 'batter', 'beat', 'beat up', 'bob', 'bruise', 'buffet', 'clap', 'clout', 'cuff', 'damage', 'deck', 'drub', 'fell', 'flatten', 'floor', 'hit', 'hurt', 'level', 'maltreat', 'maul', 'mistreat', 'pound', 'punch', 'rap', 'roughhouse', 'slap', 'smack', 'tap', 'thrash', 'thump', 'thwack', 'total', 'wallop', 'whack', 'wound', 'caller', 'company', 'foreigner', 'guest', 'habitue', 'inspector', 'invitee', 'out of towner', 'transient', 'visitant', 'relatives', 'sales', 'salesman', 'mormon', 'mormons', 'jehovah witness']",,https://soundbible.com/mp3/Knocking On Door-SoundBible.com-84643603.mp3,https://soundbible.com/wav/Knocking On Door-SoundBible.com-84643603.wav
